exchange,code,name,full_name,short_name,company_full_name,list_date,board
SH,600381,*ST春天,*ST春天,*ST春天,青海春天药用资源科技股份有限公司,2001-05-08,主板
SH,600382,广东明珠,广东明珠,广东明珠,广东明珠集团股份有限公司,2001-01-18,主板
SH,600383,金地集团,金地集团,金地集团,金地(集团)股份有限公司,2001-04-12,主板
SH,600386,北巴传媒,北巴传媒,北巴传媒,北京巴士传媒股份有限公司,2001-02-16,主板
SH,600388,龙净环保,龙净环保,龙净环保,福建龙净环保股份有限公司,2000-12-29,主板
SH,600389,江山股份,江山股份,江山股份,南通江山农药化工股份有限公司,2001-01-10,主板
SH,600390,五矿资本,五矿资本,五矿资本,五矿资本股份有限公司,2001-01-15,主板
SH,600391,航发科技,航发科技,航发科技,中国航发航空科技股份有限公司,2001-12-12,主板
SH,600392,盛和资源,盛和资源,盛和资源,盛和资源控股股份有限公司,2003-05-29,主板
SH,600395,盘江股份,盘江股份,盘江股份,贵州盘江精煤股份有限公司,2001-05-31,主板
SH,600396,华电辽能,华电辽能,华电辽能,华电辽宁能源发展股份有限公司,2001-03-28,主板
SH,600397,江钨装备,江钨装备,江钨装备,江西江钨稀贵装备股份有限公司,2002-07-02,主板
SH,600398,XD海澜之,XD海澜之家,海澜之家,海澜之家集团股份有限公司,2000-12-28,主板
SH,600399,抚顺特钢,抚顺特钢,抚顺特钢,抚顺特殊钢股份有限公司,2000-12-29,主板
SH,600400,红豆股份,红豆股份,红豆股份,江苏红豆实业股份有限公司,2001-01-08,主板
SH,600403,大有能源,大有能源,大有能源,河南大有能源股份有限公司,2003-10-09,主板
SH,600405,动力源,动力源,动力源,北京动力源科技股份有限公司,2004-04-01,主板
SH,600406,国电南瑞,国电南瑞,国电南瑞,国电南瑞科技股份有限公司,2003-10-16,主板
SH,600408,安泰集团,安泰集团,安泰集团,山西安泰集团股份有限公司,2003-02-12,主板
SH,600409,三友化工,三友化工,三友化工,唐山三友化工股份有限公司,2003-06-18,主板
SH,600410,华胜天成,华胜天成,华胜天成,北京华胜天成科技股份有限公司,2004-04-27,主板
SH,600415,小商品城,小商品城,小商品城,浙江中国小商品城集团股份有限公司,2002-05-09,主板
SH,600416,湘电股份,湘电股份,湘电股份,湘潭电机股份有限公司,2002-07-18,主板
SH,600418,江淮汽车,江淮汽车,江淮汽车,安徽江淮汽车集团股份有限公司,2001-08-24,主板
SH,600419,天润乳业,天润乳业,天润乳业,新疆天润乳业股份有限公司,2001-06-28,主板
SH,600420,国药现代,国药现代,国药现代,上海现代制药股份有限公司,2004-06-16,主板
SH,600421,*ST华嵘,*ST华嵘,*ST华嵘,湖北华嵘控股股份有限公司,2004-06-07,主板
SH,600422,昆药集团,昆药集团,昆药集团,昆药集团股份有限公司,2000-12-06,主板
SH,600423,*ST柳化,*ST柳化,*ST柳化,柳州化工股份有限公司,2003-07-17,主板
SH,600425,青松建化,青松建化,青松建化,新疆青松建材化工集团股份有限公司,2003-07-24,主板
SH,600426,华鲁恒升,华鲁恒升,华鲁恒升,山东华鲁恒升化工股份有限公司,2002-06-20,主板
SH,600428,中远海特,中远海特,中远海特,中远海运特种运输股份有限公司,2002-04-18,主板
SH,600429,三元股份,三元股份,三元股份,北京三元食品股份有限公司,2003-09-15,主板
SH,600433,冠豪高新,冠豪高新,冠豪高新,广东冠豪高新技术股份有限公司,2003-06-19,主板
SH,600435,北方导航,北方导航,北方导航,北方导航控制技术股份有限公司,2003-07-04,主板
SH,600436,片仔癀,片仔癀,片仔癀,漳州片仔癀药业股份有限公司,2003-06-16,主板
SH,600438,通威股份,通威股份,通威股份,通威股份有限公司,2004-03-02,主板
SH,600439,瑞贝卡,瑞贝卡,瑞贝卡,河南瑞贝卡发制品股份有限公司,2003-07-10,主板
SH,600444,国机通用,国机通用,国机通用,国机通用机械科技股份有限公司,2004-02-19,主板
SH,600446,金证股份,金证股份,金证股份,深圳市金证科技股份有限公司,2003-12-24,主板
SH,600448,华纺股份,华纺股份,华纺股份,华纺股份有限公司,2001-09-03,主板
SH,600449,宁夏建材,宁夏建材,宁夏建材,宁夏建材集团股份有限公司,2003-08-29,主板
SH,600452,涪陵电力,涪陵电力,涪陵电力,重庆涪陵电力实业股份有限公司,2004-03-03,主板
SH,600455,博通股份,博通股份,博通股份,西安博通资讯股份有限公司,2004-03-29,主板
SH,600456,宝钛股份,宝钛股份,宝钛股份,宝鸡钛业股份有限公司,2002-04-12,主板
SH,600458,时代新材,时代新材,时代新材,株洲时代新材料科技股份有限公司,2002-12-19,主板
SH,600459,贵研铂业,贵研铂业,贵研铂业,云南省贵金属新材料控股集团股份有限公司,2003-05-16,主板
SH,600460,士兰微,士兰微,士兰微,杭州士兰微电子股份有限公司,2003-03-11,主板
SH,600461,洪城环境,洪城环境,洪城环境,江西洪城环境股份有限公司,2004-06-01,主板
SH,600463,空港股份,空港股份,空港股份,北京空港科技园区股份有限公司,2004-03-18,主板
SH,600467,好当家,好当家,好当家,山东好当家海洋发展股份有限公司,2004-04-05,主板
SH,600468,百利电气,百利电气,百利电气,天津百利特精电气股份有限公司,2001-06-15,主板
SH,600469,风神股份,风神股份,风神股份,风神轮胎股份有限公司,2003-10-21,主板
SH,600470,六国化工,六国化工,六国化工,安徽六国化工股份有限公司,2004-03-05,主板
SH,600475,华光环能,华光环能,华光环能,无锡华光环保能源集团股份有限公司,2003-07-21,主板
SH,600476,*ST湘邮,*ST湘邮,*ST湘邮,湖南湘邮科技股份有限公司,2003-12-10,主板
SH,600477,杭萧钢构,杭萧钢构,杭萧钢构,杭萧钢构股份有限公司,2003-11-10,主板
SH,600478,科力远,科力远,科力远,湖南科力远新能源股份有限公司,2003-09-18,主板
SH,600479,千金药业,千金药业,千金药业,株洲千金药业股份有限公司,2004-03-12,主板
SH,600480,凌云股份,凌云股份,凌云股份,凌云工业股份有限公司,2003-08-15,主板
SH,600481,双良节能,双良节能,双良节能,双良节能系统股份有限公司,2003-04-22,主板
SH,600482,中国动力,中国动力,中国动力,中国船舶重工集团动力股份有限公司,2004-07-14,主板
SH,600483,福能股份,福能股份,福能股份,福建福能股份有限公司,2004-05-31,主板
SH,600486,扬农化工,扬农化工,扬农化工,江苏扬农化工股份有限公司,2002-04-25,主板
SH,600487,亨通光电,亨通光电,亨通光电,江苏亨通光电股份有限公司,2003-08-22,主板
SH,600488,津药药业,津药药业,津药药业,津药药业股份有限公司,2001-06-18,主板
SH,600489,中金黄金,中金黄金,中金黄金,中金黄金股份有限公司,2003-08-14,主板
SH,600490,鹏欣资源,鹏欣资源,鹏欣资源,鹏欣环球资源股份有限公司,2003-06-26,主板
SH,600491,ST龙元,ST龙元,ST龙元,龙元建设集团股份有限公司,2004-05-24,主板
SH,600493,凤竹纺织,凤竹纺织,凤竹纺织,福建凤竹纺织科技股份有限公司,2004-04-21,主板
SH,600495,晋西车轴,晋西车轴,晋西车轴,晋西车轴股份有限公司,2004-05-26,主板
SH,600496,精工钢构,精工钢构,精工钢构,长江精工钢结构(集团)股份有限公司,2002-06-05,主板
SH,600497,驰宏锌锗,驰宏锌锗,驰宏锌锗,云南驰宏锌锗股份有限公司,2004-04-20,主板
SH,600498,烽火通信,烽火通信,烽火通信,烽火通信科技股份有限公司,2001-08-23,主板
SH,600499,科达制造,科达制造,科达制造,科达制造股份有限公司,2002-10-10,主板
SH,600500,中化国际,中化国际,中化国际,中化国际(控股)股份有限公司,2000-03-01,主板
SH,600501,航天晨光,航天晨光,航天晨光,航天晨光股份有限公司,2001-06-15,主板
SH,600502,安徽建工,安徽建工,安徽建工,安徽建工集团股份有限公司,2003-04-15,主板
SH,600503,华丽家族,华丽家族,华丽家族,华丽家族股份有限公司,2002-07-09,主板
SH,600505,西昌电力,西昌电力,西昌电力,四川西昌电力股份有限公司,2002-05-30,主板
SH,600506,统一股份,统一股份,统一股份,统一低碳科技(新疆)股份有限公司,2001-12-26,主板
SH,600507,方大特钢,方大特钢,方大特钢,方大特钢科技股份有限公司,2003-09-30,主板
SH,600508,上海能源,上海能源,上海能源,上海大屯能源股份有限公司,2001-08-29,主板
SH,600509,天富能源,天富能源,天富能源,新疆天富能源股份有限公司,2002-02-28,主板
SH,600510,黑牡丹,黑牡丹,黑牡丹,黑牡丹(集团)股份有限公司,2002-06-18,主板
SH,600511,国药股份,国药股份,国药股份,国药集团药业股份有限公司,2002-11-27,主板
SH,600512,腾达建设,腾达建设,腾达建设,腾达建设集团股份有限公司,2002-12-26,主板
SH,600513,联环药业,联环药业,联环药业,江苏联环药业股份有限公司,2003-03-19,主板
SH,600515,海南机场,海南机场,海南机场,海南机场设施股份有限公司,2002-08-06,主板
SH,600516,方大炭素,方大炭素,方大炭素,方大炭素新材料科技股份有限公司,2002-08-30,主板
SH,600517,国网英大,国网英大,国网英大,国网英大股份有限公司,2003-10-10,主板
SH,600518,康美药业,康美药业,康美药业,康美药业股份有限公司,2001-03-19,主板
SH,600519,贵州茅台,贵州茅台,贵州茅台,贵州茅台酒股份有限公司,2001-08-27,主板
SH,600520,三佳科技,三佳科技,三佳科技,产投三佳(安徽)科技股份有限公司,2002-01-08,主板
SH,600521,华海药业,华海药业,华海药业,浙江华海药业股份有限公司,2003-03-04,主板
SH,600522,中天科技,中天科技,中天科技,江苏中天科技股份有限公司,2002-10-24,主板
SH,600523,贵航股份,贵航股份,贵航股份,贵州贵航汽车零部件股份有限公司,2001-12-27,主板
SH,600525,ST长园,ST长园,ST长园,长园科技集团股份有限公司,2002-12-02,主板
SH,600526,菲达环保,菲达环保,菲达环保,浙江菲达环保科技股份有限公司,2002-07-22,主板
SH,600527,江南高纤,江南高纤,江南高纤,江苏江南高纤股份有限公司,2003-11-27,主板
SH,600528,中铁工业,中铁工业,中铁工业,中铁高新工业股份有限公司,2001-05-28,主板
SH,600529,山东药玻,山东药玻,山东药玻,山东省药用玻璃股份有限公司,2002-06-03,主板
SH,600530,交大昂立,交大昂立,交大昂立,上海交大昂立股份有限公司,2001-07-02,主板
SH,600531,豫光金铅,豫光金铅,豫光金铅,河南豫光金铅股份有限公司,2002-07-30,主板
SH,600533,栖霞建设,栖霞建设,栖霞建设,南京栖霞建设股份有限公司,2002-03-28,主板
SH,600535,天士力,天士力,天士力,天士力医药集团股份有限公司,2002-08-23,主板
SH,600536,中国软件,中国软件,中国软件,中国软件与技术服务股份有限公司,2002-05-17,主板
SH,600537,*ST亿晶,*ST亿晶,*ST亿晶,亿晶光电科技股份有限公司,2003-01-23,主板
SH,600538,国发股份,国发股份,国发股份,北海国发川山生物股份有限公司,2003-01-14,主板
SH,600539,狮头股份,狮头股份,狮头股份,狮头科技发展股份有限公司,2001-08-24,主板
SH,600540,新赛股份,新赛股份,新赛股份,新疆赛里木现代农业股份有限公司,2004-01-07,主板
SH,600543,*ST莫高,*ST莫高,*ST莫高,甘肃莫高实业发展股份有限公司,2004-03-24,主板
SH,600545,卓郎智能,卓郎智能,卓郎智能,卓郎智能技术股份有限公司,2003-12-03,主板
SH,600546,山煤国际,山煤国际,山煤国际,山煤国际能源集团股份有限公司,2003-07-31,主板
SH,600547,山东黄金,山东黄金,山东黄金,山东黄金矿业股份有限公司,2003-08-28,主板
SH,600548,深高速,深高速,深高速,深圳高速公路集团股份有限公司,2001-12-25,主板
SH,600549,厦门钨业,厦门钨业,厦门钨业,厦门钨业股份有限公司,2002-11-07,主板
SH,600550,保变电气,保变电气,保变电气,保定天威保变电气股份有限公司,2001-02-28,主板
SH,600551,时代出版,时代出版,时代出版,时代出版传媒股份有限公司,2002-09-05,主板
SH,600552,凯盛科技,凯盛科技,凯盛科技,凯盛科技股份有限公司,2002-11-08,主板
SH,600556,天下秀,天下秀,天下秀,天下秀数字科技(集团)股份有限公司,2001-08-07,主板
SH,600557,康缘药业,康缘药业,康缘药业,江苏康缘药业股份有限公司,2002-09-18,主板
SH,600558,大西洋,大西洋,大西洋,四川大西洋焊接材料股份有限公司,2001-02-27,主板
SH,600559,老白干酒,老白干酒,老白干酒,河北衡水老白干酒业股份有限公司,2002-10-29,主板
SH,600560,金自天正,金自天正,金自天正,北京金自天正智能控制股份有限公司,2002-09-19,主板
SH,600561,江西长运,江西长运,江西长运,江西长运股份有限公司,2002-07-16,主板
SH,600562,国睿科技,国睿科技,国睿科技,国睿科技股份有限公司,2003-01-28,主板
SH,600563,法拉电子,法拉电子,法拉电子,厦门法拉电子股份有限公司,2002-12-10,主板
SH,600566,济川药业,济川药业,济川药业,湖北济川药业股份有限公司,2001-08-22,主板
SH,600567,山鹰国际,山鹰国际,山鹰国际,山鹰国际控股股份公司,2001-12-18,主板
SH,600568,ST中珠,ST中珠,ST中珠,中珠医疗控股股份有限公司,2001-05-18,主板
SH,600569,安阳钢铁,安阳钢铁,安阳钢铁,安阳钢铁股份有限公司,2001-08-20,主板
SH,600570,恒生电子,恒生电子,恒生电子,恒生电子股份有限公司,2003-12-16,主板
SH,600571,信雅达,信雅达,信雅达,信雅达科技股份有限公司,2002-11-01,主板
SH,600572,康恩贝,康恩贝,康恩贝,浙江康恩贝制药股份有限公司,2004-04-12,主板
SH,600573,惠泉啤酒,惠泉啤酒,惠泉啤酒,福建省燕京惠泉啤酒股份有限公司,2003-02-26,主板
SH,600575,淮河能源,淮河能源,淮河能源,淮河能源(集团)股份有限公司,2003-03-28,主板
SH,600576,祥源文旅,祥源文旅,祥源文旅,浙江祥源文旅股份有限公司,2003-02-20,主板
SH,600577,XD精达股,XD精达股份,精达股份,铜陵精达特种电磁线股份有限公司,2002-09-11,主板
SH,600578,京能电力,京能电力,京能电力,北京京能电力股份有限公司,2002-05-10,主板
SH,600579,中化装备,中化装备,中化装备,中化装备科技(青岛)股份有限公司,2002-08-09,主板
SH,600580,卧龙电驱,卧龙电驱,卧龙电驱,卧龙电气驱动集团股份有限公司,2002-06-06,主板
SH,600581,*ST八钢,*ST八钢,*ST八钢,新疆八一钢铁股份有限公司,2002-08-16,主板
SH,600582,天地科技,天地科技,天地科技,天地科技股份有限公司,2002-05-15,主板
SH,600583,海油工程,海油工程,海油工程,海洋石油工程股份有限公司,2002-02-05,主板
SH,600584,长电科技,长电科技,长电科技,江苏长电科技股份有限公司,2003-06-03,主板
SH,600585,海螺水泥,海螺水泥,海螺水泥,安徽海螺水泥股份有限公司,2002-02-07,主板
SH,600586,金晶科技,金晶科技,金晶科技,山东金晶科技股份有限公司,2002-08-15,主板
SH,600587,新华医疗,新华医疗,新华医疗,山东新华医疗器械股份有限公司,2002-09-27,主板
